Country Code,Country Name,Year,"Foreign direct investment, net inflows (BoP, current US$)",Total reserves (gold + US$),Consumer Price,Time required to start a business (days),Total tax and contribution rate (PCT of profit),Final Consumption Expenditure,Exports of goods and services (PCT of GDP),Imports of goods and services (PCT of GDP),Gross Domestic Product,GDP Growth,GNI Per Capita,Gross Savings,"Primary completion rate, total (PCT of relevant age group)",Expenditure Education,Unemployment,"Intentional homicides (per 100,000 people)",Access Elect.,Basic Sanitation,Population Density,Maternal Mortality,Refugee population by country or territory of asylum,Refugee population by country or territory of origin,Research and development expenditure (PCT of GDP),Mobile Subs.,"Labour force, total",Population Total,GDP per_capita,"Natural Change, Births minus Deaths (thousands)","Rate of Natural Change (per 1,000 population)",Population Growth Rate (percentage),"Crude Birth Rate (births per 1,000 population)","Median Age, as of 1 July (years)","Life Expectancy at Birth, both sexes (years)",Net Number of Migrants (thousands),"Net Migration Rate (per 1,000 population)","Infant Mortality Rate (infant deaths per 1,000 live births)","Infant Deaths, under age 1 (thousands)"
BLR,Belarus,2020,1391600000.0,7468343228.01747,536.542688278354,30.08823529411765,78.36666666666666,-2.95274965894011,61.0121492642983,57.9217344260324,61371126414.1663,-0.699607613645853,6400.0,27.3007092124685,98.5561828613281,4.95244979858398,4.76800012588501,5.069719297166365,100.0,98.24167144,47.41435271920648,11.0,2900.0,3139.0,0.548969984054565,121.490553,4995995.0,9379952.0,13135.5987840806,-68.186,-7.083,-0.567,9.47,39.955,72.513,13.589,1.412,2.139,0.195
BLR,Belarus,2021,1225251861.86,8424740406.10705,587.301149813957,30.08823529411765,78.36666666666666,0.490788591071393,72.1107921895665,66.6277800557888,68205380706.6609,2.29987941172813,6940.0,29.1983432169559,93.6314697265625,4.70553016662598,4.73600006103516,5.069719297166365,100.0,94.60230434380954,47.41435271920648,11.0,2729.0,4632.0,0.6390842908904666,122.7801287,4950458.0,9340314.0,13135.5987840806,-69.496,-7.261,-0.59,9.283,40.17,72.438,12.961,1.354,1.972,0.175
BEL,Belgium,2000,88738714000.0,12271745172.0013,81.4218043493863,12.352941176470589,57.72666666666667,2.68542794333601,72.5473951580567,69.6827399089776,236792460312.471,3.71667938420875,25890.0,25.75132900343637,87.56895581489476,6.407715354646955,6.59000015258789,2.06184644573658,100.0,99.48415586,338.548546895641,9.0,18821.0,20.0,1.93619000911713,54.8403395,4416525.0,10251250.0,27983.996115916,10.649,1.039,0.418,11.316,37.879,77.766,32.262,3.148,4.849,0.561
BEL,Belgium,2001,88203254000.0,13560301157.335,83.4323189549989,12.352941176470589,57.72666666666667,1.28203976670305,71.6119589202939,67.964880914325,236746141604.37,1.09961888777849,24460.0,25.75132900343637,87.56895581489476,6.407715354646955,6.17999982833862,2.73281606229115,100.0,99.48439072,339.71499339498,9.0,12252.0,11.0,2.03278994560242,74.66106187,4315763.0,10286570.0,28982.595089306,11.471,1.115,0.455,11.205,38.137,78.081,35.439,3.444,4.52,0.522
BEL,Belgium,2002,18118954671.3727,14697923742.2018,84.8049594487906,12.352941176470589,57.72666666666667,1.38649723888132,70.8312976956765,65.2538517924041,258383599375.177,1.70688458453354,24060.0,26.37176774741,87.56895581489476,6.407715354646955,6.90999984741211,3.07770114827197,100.0,99.48462558,341.241248348745,8.0,12560.0,21.0,1.90324997901917,78.23594997,4365043.0,10332785.0,30482.7846512136,7.193,0.696,0.441,10.96,38.393,78.167,38.517,3.727,4.369,0.496
BEL,Belgium,2003,34559267489.7082,14448826871.3605,86.1524797243953,56.0,57.72666666666667,1.06314078904784,69.0365085088844,63.679044325004,318082528506.588,1.03798254902905,27100.0,26.2242285590273,87.56895581489476,6.407715354646955,7.67999982833862,2.624121218766567,100.0,99.48486043,342.672820343461,8.0,12583.0,40.0,1.8411899805069,82.72811955,4402418.0,10376133.0,31054.3053916126,6.773,0.652,0.464,10.983,38.649,78.32,41.479,3.995,4.124,0.47
BEL,Belgium,2004,44498165771.1404,13990812128.097,87.959341132563,34.0,57.72666666666667,1.47304085002492,70.906277447218,66.0121279012141,369214712443.206,3.5712043433582,32910.0,27.1943475754274,87.56895581489476,6.407715354646955,7.3600001335144,2.624121218766567,100.0,99.48509529,344.159081902246,8.0,13522.0,41.0,1.82050001621246,87.33323948,4485839.0,10421137.0,32249.4994641232,14.984,1.436,0.564,11.237,38.906,78.96,43.994,4.216,3.829,0.447
BEL,Belgium,2005,33662010793.5663,11996383512.5918,90.4058709538506,34.0,60.1,1.11330195770707,74.2828289213953,70.2462217485879,385714762230.039,2.32173705381926,37780.0,27.3168221709726,87.56895581489476,5.79585981369019,8.4399995803833,2.624121218766567,100.0,99.48533015,346.057364597094,8.0,15277.0,95.0,1.79060995578766,91.32561654,4626679.0,10478617.0,33332.3313498604,16.385,1.561,0.596,11.421,39.149,79.053,46.28,4.41,3.737,0.447
BEL,Belgium,2006,58821552824.3718,13436681104.3321,92.025227876265,27.0,59.9,1.4599166579256,76.8049970552189,72.7625122442923,408259840868.823,2.55234994366351,39940.0,27.8480009657266,87.56895581489476,6.407715354646955,8.25,2.624121218766567,100.0,99.485565,348.347357992074,8.0,16811.0,63.0,1.8226900100708,93.04921348,4646803.0,10547958.0,35390.8535279226,20.907,1.98,0.655,11.618,39.362,79.388,48.426,4.586,4.058,0.496
BEL,Belgium,2007,96551634531.2489,16485311239.2755,93.7028995908993,4.5,57.9,2.04146182764605,78.3018047028263,74.1666421724765,470922156309.453,3.67688113594973,42740.0,28.7795848698255,87.56895581489476,6.407715354646955,7.46000003814697,2.624121218766567,100.0,99.48579986,350.914795244386,8.0,17578.0,53.0,1.84999001026154,100.792448,4728844.0,10625700.0,36866.2656285925,21.751,2.047,0.677,11.677,39.549,79.526,50.352,4.737,4.095,0.508
BEL,Belgium,2008,190391844688.587,15680647981.365,97.9096389865786,4.5,55.9,1.89817119071868,80.8806199752035,80.2078278152436,517328087920.078,0.446928735275904,46570.0,27.4273411880211,87.56895581489476,6.33294010162354,6.98000001907349,2.624121218766567,100.0,99.48603472,353.697919418758,8.0,17025.0,58.0,1.93684005737305,105.7332365,4777353.0,10709973.0,38133.5014644659,21.989,2.055,0.689,11.855,39.703,79.577,51.937,4.853,3.837,0.486
BEL,Belgium,2009,77354509260.1055,23861674312.7944,97.8576042489055,4.5,55.2,0.891652163876543,68.8340037082276,66.5720368236699,483254171097.812,-2.02074306169408,46980.0,25.0027358564653,87.56895581489476,6.45809984207153,7.90999984741211,2.624121218766567,100.0,99.48612539,356.555250990753,8.0,15536.0,66.0,1.99860000610352,109.0163124,4797214.0,10796493.0,38001.9909227332,21.973,2.039,0.698,11.758,39.832,79.847,53.385,4.955,3.464,0.439
BEL,Belgium,2010,125491894873.016,26779063929.1966,100.0,4.5,57.3,2.16470383921194,75.8500644792464,74.14760859514,481420882905.001,2.86429270764155,47080.0,25.3512921303418,87.56895581489476,6.44259023666382,8.28999996185303,2.624121218766567,100.0,99.48612539,359.827807133421,8.0,17891.0,80.0,2.06188011169434,111.731029,4893955.0,10895586.0,40091.0099912907,23.22,2.14,0.715,11.85,39.951,80.033,54.611,5.033,3.627,0.466
BEL,Belgium,2011,163624381384.584,29114266148.2487,103.532082107227,4.5,57.7,0.745717939862288,80.6973629124622,80.7963607521708,523330354138.133,1.69451389861332,46490.0,23.5006448334686,87.56895581489476,6.43199014663696,7.1399998664856,2.624121218766567,100.0,99.48612539,364.85284015852,8.0,22396.0,88.0,2.17332005500793,114.0583084,4876780.0,11038264.0,41248.725342013,22.254,2.037,0.71,11.575,40.075,80.365,55.511,5.08,3.334,0.423
BEL,Belgium,2012,11810272330.6797,30768939403.7022,106.47204478576,4.5,58.2,1.37755194276068,80.4044905064987,80.3415397228249,496152879924.727,0.739217283058679,47130.0,24.7315892456327,87.56895581489476,6.25576496124268,7.53999996185303,2.624121218766567,100.0,99.48612539,367.51142668428,7.0,22023.0,91.0,2.28114008903503,111.623776,4910968.0,11106932.0,42354.6314854002,16.801,1.527,0.662,11.438,40.197,80.261,56.227,5.11,3.746,0.472
BEL,Belgium,2013,-29640924980.1455,26946175032.3354,107.657180793799,4.5,58.0,1.18136732684189,79.3243484015476,78.5264966401955,521791015247.06,0.459242192907709,47900.0,24.234111842163,87.56895581489476,6.63052988052368,8.43000030517578,2.624121218766567,100.0,99.48612539,369.313639365918,7.0,25617.0,76.0,2.33072996139526,110.9153557,4962050.0,11159407.0,43519.7779201761,14.441,1.304,0.641,11.185,40.307,80.468,56.755,5.125,3.439,0.427
BEL,Belgium,2014,-15205871357.966,25444391272.9201,108.02321825881,4.5,58.4,0.760290604315998,79.801009073623,78.9822068454526,535390200131.018,1.57853314322614,47820.0,24.5771233592409,87.56895581489476,6.59046983718872,8.52000045776367,2.624121218766567,100.0,99.48612539,370.180217965654,7.0,29170.0,76.0,2.37001991271973,113.9396941,4978926.0,11209057.0,44626.9868578109,18.624,1.671,0.678,11.071,40.406,81.081,57.103,5.122,3.362,0.416
BEL,Belgium,2015,-19514245854.7287,24101851039.0629,108.629692097897,4.5,58.4,1.16899964531598,77.8052821516798,76.3872643576431,462335574841.484,2.04145900919961,45570.0,25.0086782160592,87.56895581489476,6.4515700340271,8.47999954223633,2.624121218766567,100.0,99.48612539,372.33143989432,7.0,35302.0,66.0,2.42816996574402,113.5645872,4989597.0,11274196.0,45430.9073823844,10.442,0.931,0.6,10.811,40.483,80.89,57.008,5.081,3.244,0.395
BEL,Belgium,2016,57538351507.0684,23480922147.456,110.773882150291,4.5,58.7,1.2219911665218,79.4296154739536,78.2354105104266,476062757356.927,1.26668640902095,43400.0,24.8169663577795,87.56895581489476,6.46173000335693,7.82999992370605,2.624121218766567,100.0,99.48612539,374.45429326288,7.875,42158.0,44.0,2.52338004112244,110.9039753,4997187.0,11331422.0,46428.6714245837,12.842,1.138,0.615,10.72,40.535,81.266,56.781,5.03,3.155,0.382
BEL,Belgium,2017,-37288840312.4531,26151437584.4711,113.128902605325,4.5,57.1,1.35764153354472,83.1824102499921,82.1434260996683,502764720556.354,1.6195802783878,42520.0,25.1549074397309,87.56895581489476,6.42534017562866,7.09000015258789,2.624121218766567,100.0,99.48612539,355.3165319760666,7.875,42158.0,52.0,2.66666007041931,99.76104331,5086330.0,11375158.0,37422.28435349441,9.417,0.829,0.577,10.505,40.58,81.362,56.248,4.953,3.552,0.425
BEL,Belgium,2018,-41601387266.7493,26856799008.9529,115.451625636977,4.5,57.7,1.84815789621507,83.0796294670067,83.4151576304182,543299066998.902,1.79294519302076,46060.0,24.4985622607429,87.56895581489476,6.38137006759644,5.94999980926514,2.624121218766567,100.0,99.48612539,355.3165319760666,7.875,42158.0,50.0,2.86031007766724,99.9891253,5144068.0,11427054.0,37422.28435349441,7.105,0.623,0.546,10.336,40.632,81.479,55.439,4.854,3.722,0.44
BEL,Belgium,2019,-30075472852.8679,28969986952.2765,117.110457187971,5.0,55.4,1.85607740029053,82.4025530403535,81.774363045681,535830876745.097,2.24085824041289,48100.0,25.1085831765028,87.56895581489476,6.33975982666016,5.3600001335144,2.624121218766567,100.0,99.48612539,355.3165319760666,7.875,61662.0,34.0,3.16000008583069,99.99135577,5194405.0,11488980.0,37422.28435349441,7.013,0.611,0.534,10.114,40.709,81.831,54.395,4.737,3.628,0.423
BEL,Belgium,2020,-17570640274.0961,33296227564.694,117.978001866073,12.352941176470589,57.72666666666667,-5.74027151526381,79.4467389098884,77.7339834628859,525211810652.608,-5.36138663334856,46030.0,25.4435252263858,87.56895581489476,6.71000003814697,5.55000019073486,2.624121218766567,100.0,99.48612539,355.3165319760666,7.875,64973.0,28.0,3.47720003128052,99.72332827,5168148.0,11538604.0,37422.28435349441,-12.546,-1.088,0.354,9.961,40.78,80.788,53.428,4.632,3.189,0.367
BEL,Belgium,2021,68634457735.1364,41872371153.4969,120.856958300438,12.352941176470589,57.72666666666667,5.31177983878921,86.862955185586,85.8114962903504,594104177539.525,6.13386596356445,50490.0,26.4357670478035,87.56895581489476,6.407715354646955,6.42000007629395,2.624121218766567,100.0,99.48568391857143,355.3165319760666,7.875,74063.0,29.0,2.2507362081891027,101.1083743,5240308.0,11592952.0,37422.28435349441,6.168,0.532,0.504,10.051,40.867,81.879,52.356,4.519,3.474,0.404
BLZ,Belize,2000,29564651.9166666,122898988.202728,85.1867498213079,45.0,32.53333333333334,7.98004987531171,43.7275985663082,54.7939068100358,1116000000.0,13.0057803468208,4400.0,27.4632485483871,100.050132751465,5.02842998504639,10.8509998321533,16.5783834054426,79.0,85.42637925,10.8423936869794,53.0,1248.0,12.0,0.7927416641621845,6.993169888,85987.0,240406.0,5516.14241381737,5.877,24.53,3.144,30.388,18.551,68.564,1.678,7.003,19.938,0.145
BLZ,Belize,2001,61174888.8668778,112041498.811027,88.2972740234199,45.0,32.53333333333334,9.14549653579677,42.2184006878762,51.676698194325,1163000000.0,5.0420168067227,4400.0,20.6344789885851,100.818092346191,5.79692983627319,9.06999969482422,25.0913481895024,80.1969604492188,85.70898485,11.1786058746164,53.0,1128.0,35.8,0.7927416641621845,15.78194277,89751.0,248100.0,5746.62858787242,5.91,23.909,3.156,29.845,18.773,68.357,1.912,7.736,19.581,0.144
BLZ,Belize,2002,25461176.8782397,114506518.223208,92.041313848626,45.0,32.53333333333334,7.65975454930174,43.9983779399838,49.8783454987835,1233000000.0,5.11304347826086,4490.0,18.9649067781961,101.5453941708519,6.598788797855377,10.039999961853,33.1571304980811,81.0294189453125,85.99159045,11.4952213941254,53.0,1048.0,35.8,0.7927416641621845,20.2076668,93550.0,255987.0,5964.57000423884,5.974,23.43,3.104,29.185,18.964,68.752,1.977,7.753,18.641,0.139
BLZ,Belize,2003,-10924755.7533455,84684001.2302939,94.1749076647235,45.0,32.53333333333334,3.93081761006289,44.9152542372881,50.1926040061633,1298000000.0,9.33156849768366,4760.0,17.0187183670421,97.2439804077148,5.24820995330811,10.2399997711182,24.8674970678623,81.8566360473633,86.27419605,11.7987724682157,50.0,861.0,9.0,0.7927416641621845,22.88009758,97441.0,263998.0,6479.77779145453,5.877,22.358,3.059,28.036,19.168,68.909,2.199,8.366,18.237,0.135
BLZ,Belize,2004,111496166.355423,48253483.7920367,100.196857152232,45.0,32.53333333333334,-0.302571860816954,42.6052536883771,44.4404462036704,1389500000.0,4.63075060532687,4940.0,18.4717035940903,97.6511993408203,5.3358998298645,10.5869998931885,28.5697753475387,82.6809768676758,86.55680165,12.1038579570364,50.0,732.0,6.0,0.7927416641621845,27.56055974,101437.0,272128.0,6791.95731196538,5.865,21.648,3.008,27.2,19.38,69.227,2.33,8.601,17.915,0.132
BLZ,Belize,2005,126908465.922063,71357473.8645495,99.0903727940208,57.0,34.7,-1.44157814871016,46.1170030790284,47.6907287033869,1461500000.0,2.19843795198149,4990.0,21.504230289145,98.4410781860352,6.598788797855377,10.9099998474121,28.5414273532583,83.5047760009766,87.04877063,12.4189829022359,52.0,624.0,5.0,0.7927416641621845,34.23985733,105569.0,280375.0,7008.80574641699,5.907,21.163,2.963,26.673,19.598,69.376,2.397,8.588,17.67,0.132
BLZ,Belize,2006,108828544.570357,113721680.976537,92.0413138478551,44.0,34.8,-2.07852193995382,52.1189120809614,47.3750790638836,1581000000.0,4.58533823945655,5110.0,27.2096190800837,97.4540863037109,6.598788797855377,9.39000034332275,31.5784415352615,90.9885330200195,87.54210228,12.7464708461201,50.0,488.0,13.0,0.7927416641621845,40.86877314,109868.0,288729.0,7361.07413753312,5.807,20.214,2.91,25.459,19.821,70.093,2.598,9.043,17.358,0.128
BLZ,Belize,2007,140373737.268583,108512535.020953,94.1749076637407,43.0,34.8,3.812893081761,50.8844339622642,45.6367924528302,1696000000.0,3.27469553450609,5150.0,26.4111392089403,98.9946975708008,6.598788797855377,8.51000022888184,32.4381084235414,85.1606369018555,88.03679662,13.0822884699693,46.0,358.0,13.0,0.7927416641621845,39.81303883,114338.0,297173.0,7444.30252641197,5.774,19.528,2.856,24.595,20.056,70.655,2.707,9.155,17.083,0.125
BLZ,Belize,2008,169668449.489583,166162897.20763,100.196857155967,43.0,33.2,1.21166224914806,54.1353383458647,51.9086176980914,1729000000.0,-1.51991614255765,5120.0,25.0648630864397,94.9059906005859,5.77263021469116,8.18000030517578,33.5699526109601,85.9980621337891,88.53285365,13.4224024550636,36.0,277.0,18.0,0.7927416641621845,52.35432867,118970.0,305671.0,7636.84135733543,5.81,19.098,2.784,24.033,20.304,71.151,2.702,8.883,16.899,0.124
BLZ,Belize,2009,108840086.423874,213683331.633225,99.0903727931812,43.0,33.2,-1.27197904975684,45.6411782207676,44.3320440345135,1680500000.0,-0.452368281000531,5230.0,26.405444956521,99.6844177246094,6.1781702041626,8.25,30.8274141520078,86.8454284667969,89.03027335,13.762779482683,39.0,230.0,16.0,0.7927416641621845,51.49536875,123774.0,314171.0,7558.04785083857,5.788,18.512,2.702,23.264,20.57,71.819,2.694,8.616,16.415,0.12
BLZ,Belize,2010,96449877.0838033,217999757.441087,100.0,43.0,33.2,3.37248957938614,50.9347138337647,44.4923784872016,1738500000.0,1.25634856990109,5000.0,23.8322401518462,100.741897583008,6.71975994110107,8.24199962615967,40.004341556448,89.9172210693359,89.52905574,14.0994300745287,37.0,134.0,21.0,0.7927416641621845,60.29102221,128753.0,322106.0,7715.95031849724,5.74,17.873,2.292,22.533,20.904,72.272,1.644,5.119,15.995,0.116
BLZ,Belize,2011,95348525.1917313,237114250.351976,101.602056156402,43.0,33.2,2.30938416422288,57.1035998900797,50.5358615004122,1819500000.0,-0.10559662090813,5090.0,25.9703740452733,103.951957702637,6.598788797855377,8.28400039672852,37.5489044198694,91.6817321777344,90.02920081,14.4319158263919,33.0,78.0,29.0,0.7927416641621845,67.49054737,133836.0,329538.0,7855.69828660257,5.898,17.939,2.27,22.53,21.291,72.651,1.583,4.814,15.515,0.115
BLZ,Belize,2012,194201408.788436,288924768.784865,102.923472935782,43.0,33.2,4.62199928341096,59.7740409879138,52.2333158171308,1903000000.0,3.85835095137421,5250.0,24.1765435973215,108.057716369629,6.598788797855377,8.30599975585938,42.8992813630729,90.9959182739258,90.53070856,14.76111354669,32.0,27.0,35.0,0.7927416641621845,51.15513901,138977.0,337059.0,8121.15294169971,6.045,17.973,2.244,22.43,21.673,73.245,1.529,4.546,14.962,0.113
BLZ,Belize,2013,92247730.9426541,402752296.213006,103.448123042833,43.0,31.1,6.23287671232877,56.1714708056172,52.7962552352796,2029500000.0,4.52926208651398,5510.0,21.9893802668013,101.698776245117,6.42537021636963,8.35000038146973,28.636967142696,91.1861038208008,91.03357899,15.089039894783,29.0,21.0,37.0,0.7927416641621845,50.65885671,144234.0,344688.0,8179.04988331871,6.174,17.947,2.232,22.335,22.054,73.666,1.504,4.372,14.346,0.11
BLZ,Belize,2014,141097030.34391,486876774.541703,104.690948425632,43.0,31.1,3.06254029658287,55.4957904583723,51.6370439663237,2138000000.0,4.08958130477117,5610.0,22.2480565114792,102.06120300293,6.61468982696533,8.23999977111816,34.8081026471138,91.3642578125,91.53781211,15.4184129767646,28.0,10.0,42.0,0.7927416641621845,48.90232307,151065.0,352335.0,8433.30273789718,6.158,17.513,2.158,22.097,22.433,73.311,1.452,4.129,13.695,0.106
BLZ,Belize,2015,59119223.8981488,437151657.938585,103.788947954679,43.0,31.1,4.34782608695652,51.1648948201764,52.0922868129382,2210500000.0,3.36763330215155,5770.0,24.3274626032789,104.231796264648,6.87015008926392,7.57999992370605,32.9707474662396,91.8000030517578,92.04340791,15.7513371328365,28.0,34.0,48.0,0.7927416641621845,58.89499293,156821.0,359871.0,8584.22563455672,6.11,17.009,2.076,21.709,22.809,73.187,1.363,3.795,13.019,0.101
BLZ,Belize,2016,32733410.9928006,376735092.705476,104.477512032706,43.0,31.1,1.97841726618707,46.9116670356431,48.7713083905247,2258500000.0,0.113122171945705,5650.0,24.8806182719061,105.337623596191,7.29365015029907,7.0,37.4593850689063,93.2223129272461,92.55036639,16.0874177992109,41.8125,373.55,58.0,0.7927416641621845,60.69172801,162580.0,367313.0,8461.53565294243,6.11,16.665,2.018,21.36,23.187,73.399,1.283,3.499,12.341,0.097
BLZ,Belize,2017,31831615.5013862,312140148.194318,105.676551744532,48.0,31.1,0.323339212228092,49.3657042869641,47.4846894138233,2286000000.0,-1.69491525423729,5520.0,22.3984609955515,102.609710693359,7.45028018951416,6.59999990463257,37.7885702880713,94.1890106201172,93.05868755,13.440614281661812,41.8125,373.55,64.0,0.7927416641621845,63.90324879,166748.0,374693.0,7344.6507754940685,6.142,16.417,1.961,21.129,23.565,73.562,1.222,3.266,11.677,0.092
BLZ,Belize,2018,122041646.954707,294468435.057294,105.961860070454,48.0,31.1,2.6369762672136,51.0799136069114,48.6393088552916,2315000000.0,1.10344827586206,5660.0,19.8067525049328,104.474479675293,7.47227001190186,6.64400005340576,37.3298944582075,91.7200012207031,93.5683714,13.440614281661812,41.8125,29.0,68.0,0.7927416641621845,64.46818089,171397.0,382066.0,7344.6507754940685,6.21,16.275,1.936,21.015,23.939,73.703,1.185,3.106,11.048,0.088
